match_year,tournament,matches,avg_total_goals,avg_goal_margin,home_win_rate,away_win_rate,draw_rate,neutral_match_rate,fifa_feature_coverage,external_feature_coverage
2007,UNCAF Cup,14,2.714,1.571,0.571,0.214,0.214,0.643,1.0,0.929
2007,WAFF Championship,9,1.667,1.444,0.222,0.667,0.111,0.667,1.0,0.556
2008,AFC Asian Cup qualification,2,3.5,2.5,0.5,0.5,0.0,0.0,1.0,0.0
2008,AFC Challenge Cup,16,2.563,2.063,0.5,0.375,0.125,0.688,0.688,0.375
2008,AFC Challenge Cup qualification,17,3.647,2.118,0.588,0.176,0.235,0.471,0.588,0.412
2008,AFF Championship,16,3.25,2.375,0.625,0.25,0.125,0.375,1.0,0.563
2008,AFF Championship qualification,10,3.6,1.0,0.5,0.3,0.2,0.6,0.6,0.1
2008,African Cup of Nations,32,3.094,1.656,0.531,0.25,0.219,0.813,1.0,0.656
2008,Baltic Cup,3,1.667,1.0,0.667,0.333,0.0,0.333,1.0,0.667
2008,CECAFA Cup,2,1.5,1.5,0.5,0.0,0.5,1.0,1.0,0.0
2008,CFU Caribbean Cup,16,2.938,1.188,0.375,0.313,0.313,0.688,0.688,0.438
2008,CFU Caribbean Cup qualification,34,3.735,1.912,0.529,0.235,0.235,0.441,0.441,0.324
2008,COSAFA Cup,7,1.714,1.143,0.429,0.429,0.143,0.571,1.0,0.571
2008,COSAFA Cup qualification,12,2.167,1.333,0.083,0.583,0.333,1.0,1.0,0.25
2008,Coupe de l'Outre-Mer,12,2.917,1.917,0.25,0.667,0.083,1.0,0.083,0.0
2008,EAFF Championship,6,2.667,0.667,0.167,0.333,0.5,0.5,0.5,0.333
2008,FIFA World Cup qualification,414,2.655,1.674,0.507,0.283,0.21,0.046,0.94,0.838
2008,Friendly,410,2.612,1.349,0.485,0.251,0.263,0.168,0.924,0.766
2008,Kirin Cup,3,1.0,0.333,0.333,0.0,0.667,0.333,1.0,1.0
2008,Malta International Tournament,6,1.667,1.333,0.5,0.5,0.0,0.5,1.0,0.833
2008,Merdeka Tournament,5,3.8,3.0,0.6,0.2,0.2,0.4,1.0,0.4
2008,Muratti Vase,2,4.5,3.5,0.0,0.5,0.5,0.0,0.0,0.0
2008,Oceania Nations Cup,7,2.714,1.857,0.714,0.143,0.143,0.0,1.0,1.0
2008,SAFF Cup,15,2.867,1.533,0.467,0.333,0.2,0.533,1.0,0.333
2008,UEFA Euro,31,2.484,1.387,0.355,0.484,0.161,0.806,1.0,0.581
2008,VFF Cup,3,1.667,0.333,0.333,0.0,0.667,0.333,0.333,1.0
2008,Viva World Cup,1,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2008,WAFF Championship,8,2.75,2.0,0.625,0.25,0.125,0.5,1.0,0.625
2009,AFC Asian Cup qualification,35,2.457,1.714,0.457,0.371,0.171,0.0,1.0,0.8
2009,AFC Challenge Cup qualification,21,3.333,2.19,0.524,0.238,0.238,0.429,0.762,0.286
2009,CECAFA Cup,44,2.432,1.886,0.545,0.318,0.136,0.773,0.773,0.477
2009,COSAFA Cup,17,2.0,1.294,0.412,0.412,0.176,0.706,1.0,0.294
2009,Confederations Cup,16,2.75,1.75,0.25,0.625,0.125,0.688,1.0,0.563
2009,Cyprus International Tournament,4,3.25,1.25,0.25,0.75,0.0,0.5,1.0,0.5
2009,EAFF Championship,9,5.111,3.333,0.556,0.222,0.222,0.667,0.444,0.333
2009,East Asian Games,1,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
2009,FIFA World Cup qualification,332,2.575,1.551,0.509,0.277,0.214,0.009,0.97,0.97
2009,Friendly,318,2.525,1.33,0.462,0.248,0.289,0.23,0.918,0.761
2009,Gold Cup,25,2.64,1.84,0.48,0.36,0.16,0.76,0.84,0.56
2009,Gulf Cup,15,2.067,1.533,0.467,0.2,0.333,0.667,1.0,0.533
2009,Island Games,33,3.97,2.697,0.667,0.273,0.061,0.848,0.0,0.0
2009,King's Cup,2,2.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5
2009,Kirin Cup,3,3.333,2.667,0.667,0.0,0.333,0.333,1.0,1.0
2009,Muratti Vase,2,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2009,Nehru Cup,11,2.909,1.455,0.545,0.273,0.182,0.545,0.636,0.909
2009,SAFF Cup,10,3.7,2.7,0.7,0.1,0.2,0.7,1.0,0.3
2009,UNCAF Cup,14,2.429,1.571,0.571,0.214,0.214,0.643,1.0,0.714
2009,Viva World Cup,8,3.875,2.375,0.5,0.375,0.125,0.5,0.0,0.0
2010,ABCS Tournament,2,3.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0
2010,AFC Asian Cup qualification,19,2.158,1.211,0.421,0.263,0.316,0.0,1.0,0.737
2010,AFC Challenge Cup,13,2.846,2.077,0.385,0.462,0.154,0.769,0.615,0.231
2010,AFF Championship,18,2.833,1.833,0.667,0.056,0.278,0.333,1.0,0.556
2010,AFF Championship qualification,6,3.667,2.0,0.333,0.167,0.5,0.5,1.0,0.0
2010,African Cup of Nations,29,2.448,1.207,0.448,0.276,0.276,0.862,1.0,0.621
2010,African Cup of Nations qualification,50,2.28,1.32,0.44,0.24,0.32,0.0,1.0,0.82
2010,Baltic Cup,3,0.667,0.667,0.333,0.0,0.667,0.333,1.0,1.0
2010,CECAFA Cup,18,2.444,1.222,0.5,0.167,0.333,0.778,0.833,0.611
2010,CFU Caribbean Cup,16,1.875,1.125,0.313,0.438,0.25,0.813,0.5,0.313
2010,CFU Caribbean Cup qualification,34,3.588,2.235,0.5,0.265,0.235,0.5,0.529,0.324
2010,Corsica Cup,2,3.0,2.0,1.0,0.0,0.0,0.5,0.5,0.5
2010,Coupe de l'Outre-Mer,11,2.636,1.364,0.182,0.364,0.455,1.0,0.091,0.0
2010,Dragon Cup,3,5.0,3.667,0.667,0.0,0.333,0.333,0.333,0.0
2010,EAFF Championship,6,2.833,2.5,0.5,0.333,0.167,0.5,1.0,0.5
2010,FIFA World Cup,64,2.266,1.234,0.375,0.375,0.25,0.953,0.953,0.516
2010,Friendly,421,2.527,1.463,0.475,0.292,0.233,0.24,0.924,0.765
2010,Gulf Cup,15,2.0,0.933,0.2,0.333,0.467,0.8,1.0,0.333
2010,King's Cup,3,4.0,2.667,0.667,0.333,0.0,0.333,1.0,1.0
2010,Muratti Vase,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2010,UEFA Euro qualification,94,2.702,1.745,0.447,0.372,0.181,0.0,1.0,0.947
2010,VFF Cup,3,2.333,1.0,0.0,0.667,0.333,0.333,0.333,0.667
2010,Viva World Cup,5,2.6,1.0,0.6,0.4,0.0,0.8,0.0,0.0
2010,WAFF Championship,12,3.0,1.167,0.417,0.25,0.333,0.833,1.0,0.417
2011,ABCS Tournament,2,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5
2011,AFC Asian Cup,32,2.813,1.563,0.406,0.438,0.156,0.875,0.906,0.563
2011,AFC Challenge Cup qualification,29,2.517,1.621,0.483,0.31,0.207,0.517,0.724,0.276
2011,African Cup of Nations qualification,84,2.536,1.56,0.583,0.214,0.202,0.036,1.0,0.857
2011,CECAFA Cup,26,2.385,1.462,0.385,0.423,0.192,0.769,0.846,0.462
2011,Copa América,26,2.077,1.0,0.423,0.154,0.423,0.846,1.0,0.731
2011,Copa Confraternidad,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2011,Copa Paz del Chaco,2,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0
2011,Cyprus International Tournament,4,2.5,0.5,0.0,0.25,0.75,0.5,1.0,1.0
2011,Dragon Cup,6,3.833,2.5,0.5,0.167,0.333,0.667,0.5,0.167
2011,FIFA World Cup qualification,216,3.222,2.093,0.528,0.287,0.185,0.046,0.829,0.63
2011,Friendly,377,2.324,1.273,0.451,0.273,0.276,0.194,0.936,0.769
2011,Gold Cup,25,3.2,2.16,0.56,0.24,0.2,0.76,0.88,0.64
2011,Indian Ocean Island Games,13,2.308,0.923,0.538,0.0,0.462,0.615,0.538,0.077
2011,Island Games,29,4.345,2.483,0.552,0.379,0.069,0.828,0.0,0.0
2011,Kirin Cup,3,0.0,0.0,0.0,0.0,1.0,0.333,1.0,0.667
2011,Muratti Vase,2,3.5,2.5,0.0,0.5,0.5,0.0,0.0,0.0
2011,Nations Cup,6,3.0,2.667,0.833,0.167,0.0,0.5,1.0,0.333
2011,Nile Basin Tournament,14,2.643,1.643,0.714,0.143,0.143,0.643,1.0,0.714
2011,Pacific Games,29,5.586,4.759,0.621,0.31,0.069,0.759,0.69,0.069
2011,SAFF Cup,15,2.933,2.0,0.467,0.2,0.333,0.667,1.0,0.4
2011,Superclásico de las Américas,2,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0
2011,UEFA Euro qualification,154,2.688,1.675,0.487,0.318,0.195,0.0,1.0,0.948
2011,UNCAF Cup,14,2.5,1.357,0.5,0.214,0.286,0.643,1.0,0.714
2012,ABCS Tournament,3,5.667,3.0,0.667,0.333,0.0,0.333,0.667,0.333
2012,AFC Challenge Cup,16,2.625,1.75,0.438,0.5,0.063,0.813,0.688,0.563
2012,AFF Championship,18,2.667,1.444,0.667,0.111,0.222,0.333,1.0,0.611
2012,AFF Championship qualification,10,3.0,1.6,0.6,0.3,0.1,0.6,0.6,0.0
2012,African Cup of Nations,32,2.375,1.25,0.5,0.344,0.156,0.75,1.0,0.625
2012,African Cup of Nations qualification,60,2.667,1.533,0.65,0.15,0.2,0.017,0.933,0.75
2012,Arab Cup,11,2.455,1.545,0.455,0.364,0.182,0.636,1.0,0.636
2012,Baltic Cup,4,2.75,1.75,0.5,0.25,0.25,0.5,1.0,1.0
2012,CECAFA Cup,23,2.391,1.609,0.522,0.304,0.174,0.783,0.739,0.478
2012,CFU Caribbean Cup,16,1.813,0.938,0.375,0.438,0.188,0.813,0.563,0.375
2012,CFU Caribbean Cup qualification,37,4.649,3.189,0.568,0.297,0.135,0.568,0.486,0.216
2012,Copa del Pacífico,2,3.5,2.5,0.5,0.5,0.0,0.0,1.0,1.0
2012,Coupe de l'Outre-Mer,14,4.643,3.071,0.571,0.357,0.071,1.0,0.071,0.0
2012,EAFF Championship,13,4.308,3.385,0.462,0.385,0.154,0.538,0.308,0.308
2012,FIFA World Cup qualification,241,2.701,1.68,0.477,0.286,0.237,0.029,0.996,0.909
2012,Friendly,402,2.517,1.428,0.47,0.274,0.256,0.249,0.953,0.766
2012,King's Cup,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2012,Muratti Vase,2,4.5,4.5,0.0,1.0,0.0,0.0,0.0,0.0
2012,Nehru Cup,11,2.909,1.455,0.545,0.182,0.273,0.545,1.0,0.273
2012,Oceania Nations Cup,16,4.0,2.375,0.375,0.438,0.188,0.688,1.0,0.0
2012,Palestine International Championship,2,2.5,1.5,1.0,0.0,0.0,0.5,1.0,1.0
2012,Philippine Peace Cup,3,2.333,2.333,1.0,0.0,0.0,0.333,0.667,0.333
2012,Superclásico de las Américas,2,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2012,UEFA Euro,31,2.452,1.226,0.355,0.419,0.226,0.806,1.0,0.516
2012,VFF Cup,3,3.667,2.333,0.333,0.667,0.0,0.333,1.0,0.333
2012,Viva World Cup,7,3.571,1.857,0.714,0.286,0.0,0.571,0.0,0.0
2012,WAFF Championship,19,1.632,0.895,0.474,0.316,0.211,0.842,1.0,0.579
2013,ABCS Tournament,4,2.75,1.75,0.25,0.75,0.0,0.5,0.5,0.0
2013,AFC Asian Cup qualification,48,2.583,1.75,0.5,0.313,0.188,0.146,1.0,0.729
2013,AFC Challenge Cup qualification,25,3.0,2.6,0.68,0.2,0.12,0.48,0.72,0.32
2013,African Cup of Nations,32,2.156,0.969,0.375,0.156,0.469,0.875,1.0,0.563
2013,CECAFA Cup,25,2.2,1.4,0.6,0.24,0.16,0.76,0.92,0.6
2013,COSAFA Cup,20,2.8,1.1,0.45,0.25,0.3,0.85,1.0,0.3
2013,Confederations Cup,16,4.25,2.625,0.563,0.313,0.125,0.688,1.0,0.438
2013,EAFF Championship,6,3.5,0.5,0.167,0.333,0.5,0.5,1.0,0.5
2013,FIFA World Cup qualification,347,2.7,1.542,0.484,0.271,0.245,0.017,1.0,0.916
2013,Friendly,321,2.533,1.442,0.483,0.246,0.271,0.215,0.944,0.766
2013,Gold Cup,25,2.68,1.88,0.68,0.24,0.08,0.76,0.88,0.68
2013,Gulf Cup,16,2.25,1.5,0.563,0.313,0.125,0.688,1.0,0.688
2013,"International Tournament of Peoples, Cultures and Tribes",2,18.0,16.0,0.5,0.5,0.0,0.5,0.0,0.0
2013,Island Games,8,6.25,6.0,0.75,0.25,0.0,0.5,0.0,0.0
2013,King's Cup,4,3.25,1.25,0.25,0.25,0.5,0.5,0.5,0.75
2013,Kirin Challenge Cup,1,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
2013,Muratti Vase,2,7.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
2013,OSN Cup,4,3.25,1.25,0.25,0.5,0.25,0.5,1.0,0.75
2013,Philippine Peace Cup,3,2.667,1.333,0.333,0.667,0.0,0.333,0.333,0.333
2013,SAFF Cup,14,3.5,2.214,0.429,0.357,0.214,0.714,1.0,0.429
2013,Tynwald Hill Tournament,5,5.4,3.8,0.2,0.6,0.2,1.0,0.0,0.0
2013,UNCAF Cup,14,1.571,0.714,0.429,0.143,0.429,0.643,1.0,0.714
2013,WAFF Championship,8,1.0,0.75,0.25,0.125,0.625,0.75,1.0,0.75
2013,Windward Islands Tournament,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,AFC Asian Cup qualification,12,3.083,1.25,0.5,0.25,0.25,0.167,1.0,0.833
2014,AFC Challenge Cup,16,2.188,1.313,0.438,0.313,0.25,0.688,0.813,0.25
2014,AFF Championship,18,3.611,1.833,0.556,0.278,0.167,0.333,1.0,0.611
2014,AFF Championship qualification,10,3.3,1.3,0.5,0.4,0.1,0.6,0.6,0.0
2014,African Cup of Nations qualification,125,2.144,1.328,0.56,0.208,0.232,0.048,0.984,0.736
2014,Baltic Cup,4,1.0,1.0,0.5,0.25,0.25,0.5,1.0,0.75
2014,CFU Caribbean Cup,10,3.5,1.3,0.2,0.5,0.3,0.9,0.5,0.1
2014,CFU Caribbean Cup qualification,34,3.059,1.765,0.382,0.382,0.235,0.588,0.265,0.206
2014,CONIFA World Football Cup,13,4.231,2.538,0.154,0.538,0.308,0.769,0.0,0.0
2014,EAFF Championship,9,3.111,2.0,0.667,0.111,0.222,0.667,0.444,0.222
2014,FIFA World Cup,64,2.672,1.422,0.453,0.344,0.203,0.891,1.0,0.625
2014,Friendly,372,2.503,1.438,0.487,0.247,0.266,0.245,0.933,0.739
2014,Gulf Cup,16,2.063,1.063,0.313,0.25,0.438,0.688,1.0,0.5
2014,Kirin Challenge Cup,1,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
2014,Muratti Vase,2,4.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0
2014,Palestine International Championship,7,2.286,2.286,0.857,0.143,0.0,0.0,1.0,0.0
2014,Philippine Peace Cup,3,6.667,2.667,0.667,0.333,0.0,0.667,0.667,0.0
2014,Superclásico de las Américas,1,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
2014,UEFA Euro qualification,103,2.592,1.738,0.408,0.398,0.194,0.019,0.961,0.932
2014,UNCAF Cup,2,3.5,1.5,0.5,0.0,0.5,1.0,1.0,1.0
2014,WAFF Championship,5,1.8,1.4,0.4,0.4,0.2,0.6,1.0,0.6
2014,Windward Islands Tournament,2,4.5,1.5,0.0,1.0,0.0,0.5,0.5,0.0
2015,ABCS Tournament,4,2.25,1.75,0.75,0.0,0.25,0.5,0.5,0.25
2015,AFC Asian Cup,32,2.656,1.656,0.594,0.344,0.063,0.813,0.906,0.594
2015,African Cup of Nations,32,2.125,0.875,0.219,0.313,0.469,0.813,1.0,0.469
2015,African Cup of Nations qualification,48,2.458,1.542,0.5,0.271,0.229,0.063,0.958,0.688
2015,CECAFA Cup,26,2.0,1.385,0.423,0.231,0.346,0.769,0.885,0.577
2015,CONIFA European Football Cup,4,3.0,1.5,0.5,0.25,0.25,1.0,0.0,0.0
2015,COSAFA Cup,23,2.0,1.13,0.391,0.348,0.261,0.913,1.0,0.391
2015,Copa América,26,2.269,1.115,0.5,0.192,0.308,0.769,1.0,0.731
2015,EAFF Championship,6,1.833,0.833,0.333,0.167,0.5,0.5,0.5,0.333
2015,FIFA World Cup qualification,280,3.0,2.136,0.475,0.368,0.157,0.1,0.868,0.6
2015,Friendly,284,2.556,1.408,0.514,0.239,0.246,0.225,0.951,0.761
2015,Gold Cup,26,2.385,1.077,0.346,0.231,0.423,0.731,1.0,0.654
2015,Gold Cup qualification,2,3.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
2015,Indian Ocean Island Games,13,2.769,1.846,0.538,0.385,0.077,0.692,0.385,0.077
2015,Island Games,34,3.676,2.265,0.412,0.471,0.118,0.882,0.0,0.0
2015,Kirin Challenge Cup,2,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
2015,Muratti Vase,2,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,SAFF Cup,11,3.727,2.636,0.636,0.364,0.0,0.727,1.0,0.273
2015,UEFA Euro qualification,164,2.622,1.671,0.457,0.36,0.183,0.018,0.963,0.939
2015,Windward Islands Tournament,3,2.667,1.333,0.0,1.0,0.0,0.333,0.333,0.333
2016,AFC Asian Cup qualification,14,2.786,2.214,0.643,0.214,0.143,0.071,0.857,0.0
2016,AFC Solidarity Cup,13,2.846,1.462,0.462,0.231,0.308,1.0,0.692,0.0
2016,AFF Championship,18,2.778,1.222,0.556,0.278,0.167,0.333,1.0,0.611
2016,AFF Championship qualification,6,4.0,1.333,0.833,0.167,0.0,0.5,0.5,0.0
2016,African Cup of Nations qualification,96,2.542,1.5,0.521,0.26,0.219,0.021,0.958,0.708
2016,Baltic Cup,3,1.667,1.0,0.667,0.0,0.333,0.0,1.0,1.0
2016,CFU Caribbean Cup qualification,36,3.417,2.139,0.611,0.333,0.056,0.0,0.389,0.306
2016,CONIFA World Football Cup,12,4.25,3.083,0.5,0.25,0.25,0.667,0.0,0.0
2016,COSAFA Cup,23,2.304,1.522,0.478,0.261,0.261,0.87,1.0,0.348
2016,ConIFA Challenger Cup,1,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,Copa América,32,2.844,1.906,0.5,0.313,0.188,0.813,1.0,0.75
2016,Copa América qualification,2,2.5,2.5,0.5,0.5,0.0,0.5,1.0,0.5
2016,EAFF Championship,9,3.778,2.222,0.333,0.556,0.111,0.667,0.222,0.222
2016,FIFA World Cup qualification,260,2.915,1.869,0.523,0.262,0.215,0.05,0.969,0.881
2016,Friendly,291,2.526,1.426,0.478,0.258,0.265,0.162,0.914,0.777
2016,King's Cup,4,2.75,1.25,0.25,0.5,0.25,0.5,1.0,0.5
2016,Kirin Challenge Cup,1,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0
2016,Kirin Cup,4,5.0,2.5,0.25,0.5,0.25,0.5,1.0,0.75
2016,Muratti Vase,2,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2016,Oceania Nations Cup,15,3.2,2.133,0.467,0.267,0.267,0.667,1.0,0.267
2016,SAFF Cup,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2016,UEFA Euro,51,2.118,1.176,0.392,0.333,0.275,0.863,1.0,0.51
2016,World Unity Cup,1,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,AFC Asian Cup qualification,58,3.448,2.034,0.397,0.328,0.276,0.103,0.776,0.603
2017,African Cup of Nations,32,2.063,0.875,0.406,0.219,0.375,0.906,1.0,0.563
2017,African Cup of Nations qualification,29,2.552,1.724,0.655,0.241,0.103,0.034,0.931,0.69
2017,CECAFA Cup,20,2.05,1.05,0.4,0.2,0.4,0.7,0.7,0.5
2017,CFU Caribbean Cup,4,2.25,0.75,0.0,0.75,0.25,0.5,0.25,0.0
2017,CFU Caribbean Cup qualification,3,5.333,1.333,0.0,1.0,0.0,0.333,1.0,0.667
2017,CONIFA European Football Cup,14,2.5,1.5,0.571,0.143,0.286,0.714,0.0,0.0
2017,COSAFA Cup,23,2.304,1.348,0.304,0.391,0.304,0.87,1.0,0.304
2017,Confederations Cup,16,2.688,1.188,0.313,0.375,0.313,0.813,1.0,0.438
2017,EAFF Championship,6,2.667,1.0,0.333,0.333,0.333,0.5,0.5,0.333
2017,FIFA World Cup qualification,311,2.65,1.646,0.486,0.286,0.228,0.051,1.0,0.913
2017,Friendly,295,2.614,1.393,0.464,0.258,0.278,0.203,0.905,0.678
2017,Gold Cup,25,2.2,1.32,0.56,0.2,0.24,0.76,0.76,0.44
2017,Gulf Cup,12,1.833,1.167,0.25,0.417,0.333,0.75,1.0,0.417
2017,Island Games,34,4.029,2.324,0.353,0.441,0.206,0.882,0.0,0.0
2017,King's Cup,3,3.0,1.0,0.333,0.0,0.667,0.333,0.333,0.333
2017,Kirin Challenge Cup,3,3.667,0.333,0.333,0.0,0.667,0.0,1.0,1.0
2017,Muratti Vase,2,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2017,Pacific Mini Games,15,4.8,3.333,0.667,0.133,0.2,0.667,0.667,0.2
2017,Superclásico de las Américas,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2017,UNCAF Cup,8,2.5,1.5,0.625,0.375,0.0,0.875,1.0,0.625
2017,Windward Islands Tournament,6,2.333,0.667,0.333,0.167,0.5,0.833,0.333,0.333
2018,AFC Asian Cup qualification,13,3.0,1.923,0.923,0.0,0.077,0.231,0.692,0.615
2018,AFF Championship,26,3.077,1.769,0.577,0.192,0.231,0.038,1.0,0.577
2018,AFF Championship qualification,2,2.5,1.5,1.0,0.0,0.0,0.5,0.0,0.0
2018,African Cup of Nations qualification,92,2.348,1.348,0.457,0.239,0.304,0.011,1.0,0.739
2018,Baltic Cup,3,1.667,1.0,0.667,0.0,0.333,0.0,1.0,1.0
2018,CONCACAF Nations League qualification,50,4.1,3.62,0.52,0.4,0.08,0.24,0.48,0.28
2018,CONIFA World Football Cup,31,3.71,2.548,0.516,0.226,0.258,0.839,0.0,0.0
2018,COSAFA Cup,23,2.087,1.217,0.348,0.304,0.348,0.87,1.0,0.261
2018,EAFF Championship,12,3.583,2.417,0.5,0.25,0.25,0.5,0.333,0.083
2018,FIFA World Cup,64,2.641,1.297,0.391,0.406,0.203,0.922,1.0,0.547
2018,Friendly,421,2.375,1.33,0.428,0.283,0.29,0.273,0.943,0.741
2018,Gulf Cup,3,0.333,0.333,0.333,0.0,0.667,1.0,1.0,1.0
2018,Intercontinental Cup,7,3.0,2.429,0.571,0.429,0.0,0.429,0.571,0.571
2018,Kirin Challenge Cup,5,3.8,2.2,0.8,0.0,0.2,0.0,0.8,1.0
2018,Muratti Vase,2,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0
2018,SAFF Cup,12,2.417,1.917,0.667,0.25,0.083,0.75,1.0,0.333
2018,Superclásico de las Américas,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2018,UEFA Nations League,138,2.413,1.442,0.486,0.275,0.239,0.0,1.0,0.971
2019,AFC Asian Cup,51,2.549,1.725,0.451,0.412,0.137,0.882,0.863,0.49
2019,African Cup of Nations,52,1.962,1.192,0.423,0.308,0.269,0.923,1.0,0.538
2019,African Cup of Nations qualification,79,2.342,1.354,0.506,0.228,0.266,0.051,0.949,0.684
2019,CONCACAF Nations League,102,3.206,2.127,0.5,0.343,0.157,0.137,0.549,0.431
2019,CONCACAF Nations League qualification,18,3.222,1.556,0.556,0.389,0.056,0.222,0.556,0.389
2019,CONIFA European Football Cup,15,3.067,1.467,0.467,0.267,0.267,0.733,0.0,0.0
2019,COSAFA Cup,20,2.4,0.7,0.2,0.25,0.55,0.85,1.0,0.2
2019,Copa América,26,2.308,1.462,0.308,0.346,0.346,0.769,1.0,0.5
2019,EAFF Championship,6,2.333,2.0,0.667,0.333,0.0,0.5,1.0,0.5
2019,FIFA World Cup qualification,136,2.743,1.934,0.493,0.301,0.206,0.118,0.86,0.61
2019,Friendly,245,2.608,1.4,0.535,0.176,0.29,0.253,0.91,0.722
2019,Gold Cup,31,3.097,2.065,0.613,0.258,0.129,0.774,0.903,0.613
2019,Gulf Cup,15,3.0,1.667,0.267,0.533,0.2,0.733,1.0,0.267
2019,Indian Ocean Island Games,13,2.308,1.538,0.462,0.231,0.308,0.692,0.308,0.077
2019,Inter Games,16,4.375,2.625,0.688,0.313,0.0,0.688,0.0,0.0
2019,Intercontinental Cup,7,3.714,1.714,0.429,0.429,0.143,0.571,0.429,0.857
2019,Kirin Challenge Cup,6,1.833,1.5,0.5,0.333,0.167,0.0,1.0,1.0
2019,Muratti Vase,2,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
2019,Pacific Games,22,6.591,5.773,0.364,0.5,0.136,0.864,0.773,0.091
2019,Superclásico de las Américas,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2019,UEFA Euro qualification,250,3.204,2.188,0.508,0.348,0.144,0.004,1.0,0.968
2019,UEFA Nations League,4,2.25,1.25,0.5,0.25,0.25,0.5,1.0,0.5
2019,WAFF Championship,17,2.0,0.824,0.412,0.294,0.294,0.706,1.0,0.529
2020,African Cup of Nations qualification,48,2.188,1.063,0.563,0.146,0.292,0.063,1.0,0.729
2020,FIFA World Cup qualification,21,3.429,1.81,0.476,0.333,0.19,0.0,1.0,0.952
2020,Friendly,104,2.663,1.529,0.442,0.327,0.231,0.308,0.99,0.76
2020,UEFA Euro qualification,12,2.083,0.75,0.333,0.333,0.333,0.0,1.0,0.917
2020,UEFA Nations League,162,2.272,1.173,0.383,0.321,0.296,0.037,1.0,0.938
2021,AFC Asian Cup qualification,4,2.5,1.5,0.5,0.5,0.0,1.0,0.5,0.25
2021,AFF Championship,25,3.36,2.4,0.4,0.48,0.12,0.76,1.0,0.36
2021,African Cup of Nations qualification,48,2.125,1.417,0.5,0.25,0.25,0.083,1.0,0.708
2021,Arab Cup,32,2.594,1.781,0.563,0.25,0.188,0.813,1.0,0.75
2021,Arab Cup qualification,6,2.5,1.833,0.833,0.167,0.0,1.0,1.0,0.5
2021,Baltic Cup,3,2.667,1.333,0.667,0.333,0.0,0.0,1.0,1.0
2021,CONCACAF Nations League,4,2.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5
2021,COSAFA Cup,24,2.208,1.125,0.458,0.208,0.333,0.75,1.0,0.5
2021,Copa América,28,2.321,1.107,0.464,0.214,0.321,0.75,1.0,0.679
2021,FIFA World Cup qualification,609,2.882,1.959,0.468,0.31,0.222,0.187,0.967,0.808
2021,Friendly,215,2.563,1.605,0.544,0.214,0.242,0.335,0.991,0.753
2021,Gold Cup,31,2.871,1.71,0.581,0.323,0.097,0.806,0.806,0.516
2021,Gold Cup qualification,9,4.556,3.222,0.667,0.111,0.222,1.0,0.444,0.444
2021,Kirin Challenge Cup,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2021,Mahinda Rajapaksa Cup,7,3.286,0.429,0.286,0.143,0.571,0.429,1.0,0.0
2021,SAFF Cup,11,2.0,1.091,0.273,0.455,0.273,0.636,1.0,0.182
2021,Three Nations Cup,3,2.667,2.0,0.667,0.333,0.0,0.333,0.333,0.333
2021,UEFA Euro,51,2.784,1.412,0.412,0.353,0.235,0.451,1.0,0.725
2021,UEFA Nations League,4,3.5,1.0,0.25,0.75,0.0,0.5,1.0,0.5
